Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1753910908,100,,Aggregated,1957.500000,0.000000,34,36,37,38,41,48,54,58,65,79,87,194355,0,34,38.997630491695595,5.704978997528087,510.53326900000684,55.65722003550204
1753910909,100,GET,/get,1934.500000,0.000000,34,36,37,38,40,46,52,56,64,78,78,192375,0,34,38.67676061209896,5.704978997528087,307.6664440013701,56.23006627680312
1753910909,100,POST,/put,23.000000,0.000000,55,58,59,60,62,63,74,79,87,87,87,1980,0,55,70.17305629341342,21.71207599894842,510.53326900000684,0.0
1753910909,100,,Aggregated,1957.500000,0.000000,34,36,37,38,41,48,54,58,65,79,87,194355,0,34,38.997630491695595,5.704978997528087,510.53326900000684,55.65722003550204
1753910910,100,GET,/get,1934.500000,0.000000,34,36,37,38,40,46,52,56,64,78,78,192375,0,34,38.67676061209896,5.704978997528087,307.6664440013701,56.23006627680312
1753910910,100,POST,/put,23.000000,0.000000,55,58,59,60,62,63,74,79,87,87,87,1980,0,55,70.17305629341342,21.71207599894842,510.53326900000684,0.0
1753910910,100,,Aggregated,1957.500000,0.000000,34,36,37,38,41,48,54,58,65,79,87,194355,0,34,38.997630491695595,5.704978997528087,510.53326900000684,55.65722003550204
1753910911,100,GET,/get,1937.400000,0.000000,34,36,37,38,40,45,52,54,62,68,69,198293,0,34,38.54379266244095,5.704978997528087,307.6664440013701,56.25304473682883
1753910911,100,POST,/put,21.500000,0.000000,56,58,59,60,62,63,73,78,87,87,87,2039,0,55,69.729656334467,21.71207599894842,510.53326900000684,0.0
1753910911,100,,Aggregated,1958.900000,0.000000,34,36,37,38,40,48,53,56,63,78,87,200332,0,34,38.86120563703943,5.704978997528087,510.53326900000684,55.68049537767306
1753910912,100,GET,/get,1937.400000,0.000000,34,36,37,38,40,45,52,54,62,68,69,198293,0,34,38.54379266244095,5.704978997528087,307.6664440013701,56.25304473682883
1753910912,100,POST,/put,21.500000,0.000000,56,58,59,60,62,63,73,78,87,87,87,2039,0,55,69.729656334467,21.71207599894842,510.53326900000684,0.0
1753910912,100,,Aggregated,1958.900000,0.000000,34,36,37,38,40,48,53,56,63,78,87,200332,0,34,38.86120563703943,5.704978997528087,510.53326900000684,55.68049537767306
1753910913,100,GET,/get,1937.400000,0.000000,34,36,37,38,40,45,52,54,62,68,69,198293,0,34,38.54379266244095,5.704978997528087,307.6664440013701,56.25304473682883
1753910913,100,POST,/put,21.500000,0.000000,56,58,59,60,62,63,73,78,87,87,87,2039,0,55,69.729656334467,21.71207599894842,510.53326900000684,0.0
1753910913,100,,Aggregated,1958.900000,0.000000,34,36,37,38,40,48,53,56,63,78,87,200332,0,34,38.86120563703943,5.704978997528087,510.53326900000684,55.68049537767306
1753910917,100,GET,/get,1642.100000,0.000000,34,36,37,38,40,46,51,53,58,66,70,204105,0,34,38.43172313102882,5.704978997528087,307.6664440013701,56.274314690967884
1753910917,100,POST,/put,15.600000,0.000000,55,57,59,60,61,73,75,77,79,79,79,2096,0,55,69.39497839647706,21.71207599894842,510.53326900000684,0.0
1753910917,100,,Aggregated,1657.700000,0.000000,34,36,37,38,40,48,52,55,63,77,79,206201,0,34,38.74645964072751,5.704978997528087,510.53326900000684,55.70229533319431
1753910918,100,GET,/get,1642.100000,0.000000,34,36,37,38,40,46,51,53,58,66,70,204105,0,34,38.43172313102882,5.704978997528087,307.6664440013701,56.274314690967884
1753910918,100,POST,/put,15.600000,0.000000,55,57,59,60,61,73,75,77,79,79,79,2096,0,55,69.39497839647706,21.71207599894842,510.53326900000684,0.0
1753910918,100,,Aggregated,1657.700000,0.000000,34,36,37,38,40,48,52,55,63,77,79,206201,0,34,38.74645964072751,5.704978997528087,510.53326900000684,55.70229533319431
1753910919,100,GET,/get,1642.100000,0.000000,34,36,37,38,40,46,51,53,58,66,70,204105,0,34,38.43172313102882,5.704978997528087,307.6664440013701,56.274314690967884
1753910919,100,POST,/put,15.600000,0.000000,55,57,59,60,61,73,75,77,79,79,79,2096,0,55,69.39497839647706,21.71207599894842,510.53326900000684,0.0
1753910919,100,,Aggregated,1657.700000,0.000000,34,36,37,38,40,48,52,55,63,77,79,206201,0,34,38.74645964072751,5.704978997528087,510.53326900000684,55.70229533319431
1753910920,100,GET,/get,1299.000000,0.000000,35,37,38,39,42,49,53,55,66,70,70,209766,0,34,38.370714260513765,5.704978997528087,307.6664440013701,56.293898915934896
1753910920,100,POST,/put,12.800000,0.000000,56,59,60,61,64,74,77,77,79,79,79,2158,0,55,69.0500112340301,21.71207599894842,510.53326900000684,0.0
1753910920,100,,Aggregated,1311.800000,0.000000,35,37,38,39,42,50,54,57,69,77,79,211924,0,34,38.683118343434295,5.704978997528087,510.53326900000684,55.72066401162681
1753910921,100,GET,/get,1299.000000,0.000000,35,37,38,39,42,49,53,55,66,70,70,209766,0,34,38.370714260513765,5.704978997528087,307.6664440013701,56.293898915934896
1753910921,100,POST,/put,12.800000,0.000000,56,59,60,61,64,74,77,77,79,79,79,2158,0,55,69.0500112340301,21.71207599894842,510.53326900000684,0.0
1753910921,100,,Aggregated,1311.800000,0.000000,35,37,38,39,42,50,54,57,69,77,79,211924,0,34,38.683118343434295,5.704978997528087,510.53326900000684,55.72066401162681
1753910922,100,GET,/get,1299.000000,0.000000,35,37,38,39,42,49,53,55,66,70,70,209766,0,34,38.370714260513765,5.704978997528087,307.6664440013701,56.293898915934896
1753910922,100,POST,/put,12.800000,0.000000,56,59,60,61,64,74,77,77,79,79,79,2158,0,55,69.0500112340301,21.71207599894842,510.53326900000684,0.0
1753910922,100,,Aggregated,1311.800000,0.000000,35,37,38,39,42,50,54,57,69,77,79,211924,0,34,38.683118343434295,5.704978997528087,510.53326900000684,55.72066401162681
1753910923,100,GET,/get,1252.700000,0.000000,34,36,38,39,42,49,52,55,63,70,70,215626,0,34,38.26784759770925,5.704978997528087,307.6664440013701,56.31308840306828
1753910923,100,POST,/put,12.600000,0.000000,56,59,60,61,64,70,75,77,79,79,79,2214,0,55,68.72810796207192,21.71207599894842,510.53326900000684,0.0
1753910923,100,,Aggregated,1265.300000,0.000000,35,36,38,39,42,50,54,56,67,77,79,217840,0,34,38.57742809920897,5.704978997528087,510.53326900000684,55.74075468233566
1753910924,100,GET,/get,1252.700000,0.000000,34,36,38,39,42,49,52,55,63,70,70,215626,0,34,38.26784759770925,5.704978997528087,307.6664440013701,56.31308840306828
1753910924,100,POST,/put,12.600000,0.000000,56,59,60,61,64,70,75,77,79,79,79,2214,0,55,68.72810796207192,21.71207599894842,510.53326900000684,0.0
1753910924,100,,Aggregated,1265.300000,0.000000,35,36,38,39,42,50,54,56,67,77,79,217840,0,34,38.57742809920897,5.704978997528087,510.53326900000684,55.74075468233566
1753910925,100,GET,/get,1252.700000,0.000000,35,37,38,39,42,49,53,55,65,67,70,215626,0,34,38.26784759770925,5.704978997528087,307.6664440013701,56.31308840306828
1753910925,100,POST,/put,12.600000,0.000000,57,59,60,61,64,69,70,73,77,77,77,2214,0,55,68.72810796207192,21.71207599894842,510.53326900000684,0.0
1753910925,100,,Aggregated,1265.300000,0.000000,35,37,38,39,43,50,54,56,66,73,77,217840,0,34,38.57742809920897,5.704978997528087,510.53326900000684,55.74075468233566
1753910926,100,GET,/get,1378.000000,0.000000,35,37,38,39,42,49,53,55,63,67,70,221395,0,34,38.18766542791436,5.704978997528087,307.6664440013701,56.33098760134601
1753910926,100,POST,/put,14.000000,0.000000,56,59,60,61,64,70,76,78,79,79,79,2285,0,55,68.35918337418377,21.71207599894842,510.53326900000684,0.0
1753910926,100,,Aggregated,1392.000000,0.000000,35,37,38,39,43,50,54,57,66,78,79,223680,0,34,38.49588215943809,5.704978997528087,510.53326900000684,55.75553916309013
1753910927,100,GET,/get,1378.000000,0.000000,35,37,38,39,42,49,53,55,63,67,70,221395,0,34,38.18766542791436,5.704978997528087,307.6664440013701,56.33098760134601
1753910927,100,POST,/put,14.000000,0.000000,56,59,60,61,64,70,76,78,79,79,79,2285,0,55,68.35918337418377,21.71207599894842,510.53326900000684,0.0
1753910927,100,,Aggregated,1392.000000,0.000000,35,37,38,39,43,50,54,57,66,78,79,223680,0,34,38.49588215943809,5.704978997528087,510.53326900000684,55.75553916309013
1753910928,100,GET,/get,1378.000000,0.000000,35,37,38,39,42,49,53,55,63,67,70,221395,0,34,38.18766542791436,5.704978997528087,307.6664440013701,56.33098760134601
1753910928,100,POST,/put,14.000000,0.000000,56,59,60,61,64,70,76,78,79,79,79,2285,0,55,68.35918337418377,21.71207599894842,510.53326900000684,0.0
1753910928,100,,Aggregated,1392.000000,0.000000,35,37,38,39,43,50,54,57,66,78,79,223680,0,34,38.49588215943809,5.704978997528087,510.53326900000684,55.75553916309013
1753910929,100,GET,/get,1913.800000,0.000000,35,37,40,42,51,59,89,110,190,210,210,226232,0,34,38.38792024022087,5.704978997528087,307.6664440013701,56.345291559107466
1753910929,100,POST,/put,20.300000,0.000000,59,65,77,84,120,190,220,220,220,220,220,2338,0,55,69.46545443412951,21.71207599894842,510.53326900000684,0.0
1753910929,100,,Aggregated,1934.100000,0.000000,35,38,40,42,52,61,93,120,200,220,220,228570,0,34,38.705806554896284,5.704978997528087,510.53326900000684,55.76894605591285
1753910930,100,GET,/get,1913.800000,0.000000,35,37,40,42,51,59,89,110,190,210,210,226232,0,34,38.38792024022087,5.704978997528087,307.6664440013701,56.345291559107466
1753910930,100,POST,/put,20.300000,0.000000,59,65,77,84,120,190,220,220,220,220,220,2338,0,55,69.46545443412951,21.71207599894842,510.53326900000684,0.0
1753910930,100,,Aggregated,1934.100000,0.000000,35,38,40,42,52,61,93,120,200,220,220,228570,0,34,38.705806554896284,5.704978997528087,510.53326900000684,55.76894605591285
1753910931,100,GET,/get,1913.800000,0.000000,35,37,40,42,51,59,89,110,190,210,210,226232,0,34,38.38792024022087,5.704978997528087,307.6664440013701,56.345291559107466
1753910931,100,POST,/put,20.300000,0.000000,59,65,77,84,120,190,220,220,220,220,220,2338,0,55,69.46545443412951,21.71207599894842,510.53326900000684,0.0
1753910931,100,,Aggregated,1934.100000,0.000000,35,38,40,42,52,61,93,120,200,220,220,228570,0,34,38.705806554896284,5.704978997528087,510.53326900000684,55.76894605591285
1753910932,100,GET,/get,1798.100000,0.000000,36,41,47,51,75,110,150,170,200,220,230,230512,0,34,38.7526638085135,5.704978997528087,307.6664440013701,56.357447768445894
1753910932,100,POST,/put,20.000000,0.000000,61,76,84,98,130,190,220,220,220,220,220,2385,0,56,69.50290496477567,21.71207599894842,510.53326900000684,0.0
1753910932,100,,Aggregated,1818.100000,0.000000,36,41,48,52,76,110,150,180,210,220,230,232897,0,34,39.06756406552706,5.704978997528087,510.53326900000684,55.78031490315461
1753910933,100,GET,/get,1798.100000,0.000000,36,41,47,51,75,110,150,170,200,220,230,230512,0,34,38.7526638085135,5.704978997528087,307.6664440013701,56.357447768445894
1753910933,100,POST,/put,20.000000,0.000000,61,76,84,98,130,190,220,220,220,220,220,2385,0,56,69.50290496477567,21.71207599894842,510.53326900000684,0.0
1753910933,100,,Aggregated,1818.100000,0.000000,36,41,48,52,76,110,150,180,210,220,230,232897,0,34,39.06756406552706,5.704978997528087,510.53326900000684,55.78031490315461
1753910934,100,GET,/get,1798.100000,0.000000,36,41,47,51,75,110,150,170,200,220,230,230512,0,34,38.7526638085135,5.704978997528087,307.6664440013701,56.357447768445894
1753910934,100,POST,/put,20.000000,0.000000,61,76,84,98,130,190,220,220,220,220,220,2385,0,56,69.50290496477567,21.71207599894842,510.53326900000684,0.0
1753910934,100,,Aggregated,1818.100000,0.000000,36,41,48,52,76,110,150,180,210,220,230,232897,0,34,39.06756406552706,5.704978997528087,510.53326900000684,55.78031490315461
1753910935,100,GET,/get,1649.700000,0.000000,45,61,80,94,130,150,170,180,200,220,230,233474,0,34,39.45528025530506,5.704978997528087,307.6664440013701,56.36559959567232
1753910935,100,POST,/put,18.900000,0.000000,96,120,160,170,210,220,240,240,250,250,250,2409,0,56,70.58288545994752,21.71207599894842,510.53326900000684,0.0
1753910935,100,,Aggregated,1668.600000,0.000000,46,62,81,95,130,150,170,190,210,240,250,235883,0,34,39.77317684360513,5.704978997528087,510.53326900000684,55.789955189649106
1753910936,100,GET,/get,1649.700000,0.000000,45,61,80,94,130,150,170,180,200,220,230,233474,0,34,39.45528025530506,5.704978997528087,307.6664440013701,56.36559959567232
1753910936,100,POST,/put,18.900000,0.000000,96,120,160,170,210,220,240,240,250,250,250,2409,0,56,70.58288545994752,21.71207599894842,510.53326900000684,0.0
1753910936,100,,Aggregated,1668.600000,0.000000,46,62,81,95,130,150,170,190,210,240,250,235883,0,34,39.77317684360513,5.704978997528087,510.53326900000684,55.789955189649106
1753910937,100,GET,/get,1649.700000,0.000000,45,61,80,94,130,150,170,180,200,220,230,233474,0,34,39.45528025530506,5.704978997528087,307.6664440013701,56.36559959567232
1753910937,100,POST,/put,18.900000,0.000000,96,120,160,170,210,220,240,240,250,250,250,2409,0,56,70.58288545994752,21.71207599894842,510.53326900000684,0.0
1753910937,100,,Aggregated,1668.600000,0.000000,46,62,81,95,130,150,170,190,210,240,250,235883,0,34,39.77317684360513,5.704978997528087,510.53326900000684,55.789955189649106
